392	0
142.0201232155301	249.9798767844699
135.1297698887385	256.8702301112615
116.54324490525704	275.45675509474296
79.83259137905344	312.16740862094656
81.41804574815933	310.58195425184067
71.25269760544961	320.7473023945504
71.40198069901305	320.59801930098695
66.68665550990283	325.31334449009717
64.57139053226052	327.4286094677395
65.91537428679055	326.08462571320945
66.67025932500547	325.3297406749945
57.21311404112555	334.78688595887445
55.86505990972125	336.13494009027875
51.96857819977458	340.0314218002254
51.19660839037226	340.80339160962774
37.05895926772189	354.9410407322781
45.74389394650717	346.25610605349283
23.903717053728144	368.09628294627186
28.96927615373744	363.03072384626256
28.034813437967898	363.9651865620321
32.62245201396115	359.37754798603885
26.958801462837982	365.041198537162
24.682137585410032	367.31786241458997
20.229687999666567	371.77031200033343
14.42891876209103	377.57108123790897
12.373338021959455	379.62666197804054
12.416058964549109	379.5839410354509
11.53114043130546	380.46885956869454
11.507701736680417	380.4922982633196
7.493746322389427	384.5062536776106
7.400807861661008	384.599192138339
9.337949577951804	382.6620504220482
3.539533079556236	388.46046692044376
7.38251300648551	384.6174869935145
2.411295355011191	389.5887046449888
3.566317870312105	388.4336821296879
6.123996294344693	385.8760037056553
3.887588287742062	388.11241171225794
2.8881215236079356	389.11187847639206
2.2776185820907813	389.7223814179092
2.5610124067026163	389.4389875932974
3.5661538381497166	388.4338461618503
1.9453648090737374	390.05463519092626
3.0009726987768204	388.9990273012232
2.254218231786581	389.7457817682134
1.8144614862708295	390.18553851372917
1.3082086546329492	390.69179134536705
2.5098841451105613	389.49011585488944
-0.6942577666712282	392.6942577666712
-0.0876550535395495	392.08765505353955
1.2214847924444143	390.7785152075556
2.3082149128862284	389.6917850871138
-1.4342503315893964	393.4342503315894
-0.37213880430300605	392.372138804303
